age,sex,is_camp_user,night_call_dura_rate,night_call_cnt_rate,called_cnt_rate,contact_ratio,once_numbers,once_numbers_rate,top5_call_dura_rate,top5_call_cnt_rate,top5_opp_belo_cnt,top10_call_dura_rate,top10_call_cnt_rate,top10_opp_belo_cnt,label
56,1,0,4.7111,4.3103,67.2414,10,8,50,78.6912,45.6897,1,89.3974,73.2759,1,0
49,1,0,0.954,1.6,56.8,12,8,44.4444,71.5098,63.2,1,88.4058,80,1,0
30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
55,2,0,1.296,1.9608,50.4902,11,8,40,68.405,61.7647,1,86.1269,79.4118,1,0
23,1,0,0.7723,2.5,64.1667,5,4,40,87.5899,90,2,98.8815,95,2,0
19,2,0,3.2962,5.2288,64.7059,4,4,57.1429,99.1982,92.8105,2,99.8049,97.3856,4,0
42,2,1,3.2724,4.0816,38.7755,3,3,42.8571,87.5903,61.2245,2,99.7025,97.9592,2,0
59,1,0,2.3185,7.0423,88.7324,3,4,80,91.8743,84.507,2,97.9415,92.9577,2,0
60,1,0,1.766,2.8571,53.3333,13,11,39.2857,46.1064,46.1905,2,68.9345,69.5238,3,0
20,1,1,0.1492,0.3922,2.7451,0,228,95.7983,9.401,3.1373,5,14.3893,5.4902,10,1
48,1,0,0.4853,1.0204,34.1837,13,7,38.8889,66.7666,53.0612,1,88.5697,81.1224,1,0
25,2,1,2.6905,4.5455,55.303,7,7,58.3333,89.3058,74.2424,2,97.5555,81.8182,3,0
43,2,0,14.7929,3.1414,68.0628,15,22,66.6667,56.5109,20.9424,1,79.0289,39.7906,1,0
23,1,0,0.1784,8,52,1,1,20,97.3055,64,2,100,100,3,0
42,2,0,0.6328,2.7397,82.1918,5,6,66.6667,81.0934,56.1644,2,89.5216,71.2329,2,0
30,1,0,0.6719,0.4831,40.0966,9,14,53.8462,87.3201,79.7101,2,94.2962,85.0242,2,0
55,1,0,2.6679,4.3011,59.1398,7,6,50,72.8919,68.8172,1,91.2816,88.172,2,0
28,2,0,0.4329,1.3333,74.6667,6,5,41.6667,64.7403,74.2222,1,83.842,86.2222,2,0
31,2,0,11.2083,11.7857,41.4286,12,5,23.8095,85.3691,76.4286,2,96.2566,85,2,0
37,1,1,2.0864,1.4184,50,10,10,47.619,80.9917,75.5319,1,93.9396,94.8582,1,0
51,2,0,4.2429,0.8889,36.8889,15,6,24,52.8119,44,1,73.6309,62.2222,1,0
50,1,0,0.653,1.5873,57.1429,5,8,57.1429,61.1232,57.1429,1,87.9408,73.0159,4,0
47,2,0,1.9427,11.1111,59.2593,1,11,100,77.5392,29.6296,3,91.002,55.5556,3,0
47,2,0,4.1957,1.7778,37.7778,13,11,39.2857,60.7757,48.4444,2,80.3231,73.3333,2,0
32,1,0,0.8034,1.6667,83.3333,2,5,83.3333,97.4391,91.6667,1,100,100,1,0
23,2,0,11.9638,1.1765,31.7647,3,5,55.5556,91.5214,88.2353,1,98.6595,95.2941,2,0
27,1,0,0.32,0.5102,61.2245,9,8,53.3333,79.5114,80.102,2,93.4515,86.7347,3,0
33,2,1,1.7878,1.7341,48.5549,8,2,18.1818,78.1922,73.4104,1,90.8885,84.3931,1,0
17,1,0,48.3433,5.7971,71.0145,4,1,20,98.572,94.2029,2,100,100,4,0
34,2,0,1.0597,3.9216,76.4706,3,3,42.8571,72.5185,35.2941,1,90.1801,70.5882,2,0
22,1,0,0.7834,2.381,35.7143,1,9,56.25,51.0912,26.1905,2,75.2098,47.619,3,0
20,1,0,0.7803,1.8349,77.9817,3,8,72.7273,83.6994,83.4862,1,95.0867,89.9083,2,0
52,2,0,15.3394,13.6029,43.3824,12,6,35.2941,86.9462,77.5735,1,97.1594,90.8088,2,0
45,1,0,1.6107,20,100,0,0,0,100,100,2,100,100,2,0
46,1,0,0.7878,1.0638,53.1915,4,3,37.5,94.3543,95.2128,1,100,100,2,0
48,1,0,0.2535,1.0101,74.7475,5,8,66.6667,88.9866,75.7576,2,97.9479,89.899,4,0
35,1,0,0.59,2.4793,46.281,5,23,69.697,55.3104,28.9256,2,72.1396,42.1488,2,0
49,2,0,0.0509,0.2857,54.5714,13,14,46.6667,76.5098,65.7143,1,88.1709,83.1429,1,0
33,1,0,4.1946,7.2727,40,4,6,46.1538,68.6661,38.1818,1,87.3742,72.7273,1,0
22,1,0,14.245,25.5319,74.4681,1,3,42.8571,53.4663,25.5319,2,71.1301,38.2979,3,0
50,1,1,4.0219,19.2308,36.5385,3,4,44.4444,81.3071,80.7692,1,99.6344,98.0769,1,0
54,2,0,0.3425,1.5152,60.6061,3,0,0,99.2466,96.9697,2,100,100,3,0
22,2,1,2.9077,2.5,87.5,0,5,100,34.134,27.5,2,55.4994,40,2,0
41,2,0,9.577,14.8515,62.3762,8,9,47.3684,89.346,83.1683,1,93.7852,88.8614,2,0
51,2,0,0,0,98.9011,4,1,100,99.82,98.9011,2,100,100,4,1
57,2,0,0.1711,0.7194,60.4317,14,14,60.8696,52.5018,44.6043,1,72.0741,61.8705,1,0
26,2,0,5.6929,21.4286,75,1,2,50,81.0487,35.7143,2,94.4569,64.2857,3,0
33,1,0,8.1606,11.7647,50,1,1,50,100,100,1,100,100,2,0
63,1,0,1.8508,1.6393,44.2623,9,4,33.3333,81.4637,68.8525,2,94.6261,89.3443,3,0
34,1,0,2.079,6.6667,58.3333,3,3,60,81.1331,73.3333,2,92.0998,86.6667,2,0
49,1,0,0.0289,0.361,57.0397,11,5,41.6667,84.3034,77.9783,1,93.682,90.9747,2,0
48,1,0,5.2107,2,50,3,0,0,96.8141,90,2,100,100,5,0
44,1,0,0.5236,0.8929,58.0357,9,9,56.25,69.6545,68.75,1,85.9058,80.3571,1,0
17,2,0,1.1567,1.6129,72.5806,3,2,33.3333,93.3754,91.9355,1,100,100,4,0
46,2,0,3.1509,3.0303,51.5152,5,2,40,85.738,66.6667,2,98.0929,90.9091,3,0
39,2,0,1.6235,4,76,0,4,80,71.5373,32,3,91.3749,60,5,0
50,1,1,12.6937,19.708,73.7226,4,4,44.4444,84.7595,79.562,1,93.2624,90.5109,1,0
34,1,0,0.3506,0.9804,91.1765,6,7,87.5,92.1847,71.5686,2,95.4083,78.4314,2,0
27,1,0,5.5633,3.1496,43.3071,11,10,50,77.4533,56.6929,2,90.836,71.6535,2,0
20,1,0,3.1873,10.4167,8.3333,7,9,47.3684,88.7075,70.8333,2,96.6103,87.5,2,0
32,2,0,48.9412,37.5,0,0,1,25,100,100,4,100,100,4,0
0,3,0,6.2866,2.1739,71.7391,1,7,70,62.5999,43.4783,1,78.0501,56.5217,2,0
62,1,0,0.058,0.8403,44.5378,4,6,54.5455,89.0985,84.0336,3,99.1693,96.6387,3,0
40,2,0,12.3691,5.9829,47.0085,9,8,34.7826,50.4224,34.188,1,71.7539,64.1026,1,0
66,1,0,0.1692,0.6849,52.7397,8,9,56.25,85.828,70.5479,1,93.0732,85.6164,1,0
34,1,0,7.2368,13.0435,4.3478,1,19,95,50.402,30.4348,3,75.6579,52.1739,4,0
65,1,0,2.5112,9.0909,77.2727,2,3,75,83.231,68.1818,1,99.6373,90.9091,2,0
37,1,0,1.1277,1.6393,49.7268,13,10,41.6667,57.0366,39.8907,1,78.4713,71.5847,1,0
40,1,1,1.7104,2.1739,52.1739,7,12,63.1579,64.5713,48.913,3,83.7517,71.7391,3,0
42,1,0,25.5624,25,91.6667,1,1,100,91.5133,58.3333,3,100,100,5,0
35,2,0,1.002,3.5714,17.8571,2,1,25,92.3848,89.2857,1,100,100,2,0
41,2,1,0.0528,0.6061,52.7273,7,2,20,94.0601,75.7576,1,98.1874,89.0909,1,0
51,2,0,1.6457,2.5,42.5,3,6,50,69.2329,42.5,2,92.6918,67.5,3,0
27,1,0,7.6923,13.5135,45.9459,12,16,51.6129,49.1799,39.1892,1,67.6542,48.6486,1,0
22,2,1,2.4855,15.7895,52.6316,2,4,66.6667,94.5003,68.4211,3,100,100,3,0
31,1,0,1.339,4.7619,54.7619,3,5,62.5,79.218,73.8095,3,97.3219,95.2381,3,0
46,1,0,10.0549,8.3333,58.3333,0,3,50,91.8681,83.3333,2,100,100,3,0
32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,1,0,0.3597,1.9231,55.7692,4,1,20,89.8561,88.4615,2,100,100,2,0
39,1,0,0.3426,0.3125,27.8125,42,29,34.9398,29.4901,27.3438,2,46.7965,45,2,0
20,2,1,1.0787,1.6807,63.0252,1,4,50,97.9593,87.395,2,99.4169,92.437,2,0
18,2,0,1.3663,3.6364,35.1515,8,1,11.1111,96.9413,93.6364,3,99.6562,98.1818,3,0
49,2,1,2.5713,1.2821,61.5385,8,4,36.3636,81.7421,58.9744,2,94.2794,82.0513,2,0
44,2,0,3.1783,8.6022,58.0645,5,6,42.8571,68.2558,63.4409,1,90.3785,75.2688,2,0
38,1,0,10.9375,9.0909,100,0,0,0,75.7813,45.4545,5,97.2656,90.9091,5,0
51,1,0,0.0716,2.381,11.9048,1,1,33.3333,100,100,4,100,100,6,0
28,2,0,0.1859,0.9524,54.2857,3,3,33.3333,92.1933,88.5714,1,98.9715,95.2381,1,0
53,1,0,0.2847,0.6897,34.4828,6,5,45.4545,92.0699,86.8966,2,98.4411,95.8621,3,0
51,1,0,0.036,0.33,60.396,14,8,36.3636,76.2816,65.3465,1,88.4584,82.5083,2,0
31,1,0,40.3317,36.5854,58.5366,1,11,84.6154,69.4527,31.7073,1,86.8325,46.3415,2,0
46,1,1,6.9682,1.3889,47.2222,8,9,52.9412,62.6151,43.0556,1,87.0336,56.9444,1,0
21,1,0,17.8218,75,50,0,0,0,100,100,2,100,100,3,0
35,2,1,0.1893,1.1111,59.4444,5,3,23.0769,89.6614,80,2,98.5243,92.2222,2,0
42,2,0,4.1391,7.0652,38.0435,7,6,42.8571,84.0856,76.6304,1,95.5982,89.1304,1,0
57,2,0,64.176,14.8148,61.1111,2,3,37.5,97.1858,85.1852,2,100,100,3,1
23,1,0,45.7891,29.4118,11.7647,2,6,66.6667,88.4643,58.8235,2,99.9292,94.1176,2,0
42,2,1,24.0402,22.8916,36.747,7,13,54.1667,72.6449,67.4699,1,88.5253,83.7349,2,0
59,1,0,1.4999,6.25,71.25,4,4,50,95.4682,90,2,99.8822,98.75,4,0
36,1,0,7.8242,3.3333,50,1,1,33.3333,94.9625,83.3333,4,100,100,8,1
25,1,1,4.6027,6.383,46.8085,3,7,63.6364,90.3585,76.5957,2,98.4981,95.7447,2,0
78,2,0,0,0,100,1,0,0,100,100,1,100,100,1,1
18,1,0,4.2553,33.3333,66.6667,0,1,100,100,100,3,100,100,4,0
29,1,0,12.0324,22.2222,100,0,0,0,95.3488,88.8889,3,100,100,4,0
55,2,0,0,0,100,0,0,0,100,100,2,100,100,2,1
54,2,0,1.1386,3.2258,58.0645,4,1,25,96.5842,93.5484,1,100,100,2,0
29,1,1,9.4737,3.8462,76.9231,3,0,0,100,100,1,100,100,1,0
45,2,1,0.1362,0.8547,56.4103,4,1,33.3333,94.7053,89.7436,1,98.2745,94.0171,1,0
19,1,0,5.5948,5.1587,56.746,9,9,39.1304,76.9573,67.8571,1,90.7174,84.127,2,0
0,1,0,1.3949,1.0204,48.9796,6,9,42.8571,59.0974,39.7959,1,78.2974,58.1633,1,0
24,1,0,65.7258,71.4286,100,0,0,0,100,100,4,100,100,6,0
26,1,1,3.5904,22.4299,44.8598,3,7,63.6364,99.0338,91.5888,2,99.7382,96.2617,2,0
46,2,0,0.1757,0.8097,46.5587,13,6,33.3333,93.9042,79.7571,1,96.7746,87.4494,1,0
53,1,0,0.4606,1.2987,72.7273,3,2,28.5714,83.7807,70.1299,1,97.0148,83.1169,2,0
28,1,0,0,0,0,0,1,100,100,100,2,100,100,3,1
42,2,1,2.0338,0.2801,60.7843,11,17,56.6667,67.8707,59.944,1,80.1353,73.6695,1,0
50,1,0,1.5854,8.9947,24.8677,8,3,27.2727,83.6614,79.3651,3,95.6967,91.5344,3,0
39,2,0,100,100,100,0,0,0,100,100,3,100,100,5,0
48,2,1,6.5919,14.5985,72.9927,4,10,83.3333,93.4421,89.781,2,97.9386,94.1606,3,0
47,1,0,0.1186,0.5495,48.5348,26,18,36.7347,59.2891,44.1392,1,70.9898,64.1026,1,0
17,1,0,3.8847,14.2857,100,1,0,0,100,100,1,100,100,3,0
25,1,0,0.2828,1.1111,70,4,1,12.5,83.8105,56.6667,1,92.0997,70,2,0
29,1,0,3.8401,5.2632,100,4,0,0,62.6959,57.8947,1,85.3448,73.6842,1,0
21,2,0,2.0282,3.4483,58.6207,2,9,90,63.933,48.2759,2,84.3915,72.4138,2,0
42,2,0,3.6844,5.6886,55.988,20,28,54.902,29.4177,28.1437,1,42.9779,37.1257,1,0
46,1,0,3.5517,9.5238,71.4286,1,3,75,98.1017,95.2381,2,100,100,3,0
51,1,0,10.9068,4.0404,65.6566,10,5,41.6667,67.4562,43.4343,1,86.9896,74.7475,2,0
26,2,0,24.9265,11.8812,72.2772,6,3,60,85.8115,45.5446,2,91.0258,56.4356,2,0
51,1,0,0.2959,1.7857,66.0714,5,7,63.6364,68.9417,28.5714,2,90.5513,71.4286,2,0
24,2,0,18.0556,37.5,87.5,0,1,100,91.6667,75,2,100,100,2,0
55,1,0,0.9511,0.9615,69.2308,9,1,12.5,80.6459,70.1923,1,95.6426,90.3846,1,0
33,1,0,1.1789,5.4795,47.9452,8,4,28.5714,85.0702,71.9178,1,97.2139,91.0959,3,0
32,2,0,1.7168,2.6316,77.6316,6,3,50,70.41,52.6316,1,86.6492,71.0526,1,0
24,1,1,4.5738,3.7037,55.5556,2,8,80,64.553,48.1481,3,90.0728,70.3704,4,0
24,1,0,28.9063,33.3333,66.6667,0,0,0,100,100,5,100,100,6,0
46,1,0,0.7945,2.5641,53.8462,2,3,50,91.5471,69.2308,2,98.5544,82.0513,3,0
31,1,0,1.088,1.4925,55.2239,2,10,66.6667,66.304,49.2537,2,79.5462,58.209,3,0
36,1,0,2.3583,0.4386,32.0175,5,23,45.098,55.6746,33.7719,3,74.5289,55.2632,3,1
46,1,0,4.6319,15.625,56.25,3,2,40,82.9611,46.875,2,97.8908,93.75,2,0
30,1,0,1.9865,1.9608,50.3268,12,14,58.3333,50.7568,56.8627,1,69.5186,61.4379,1,0
31,1,1,0.2862,0.8677,50.7592,10,5,26.3158,92.9706,81.7787,1,96.5276,87.8525,1,0
48,2,1,5.1164,2.2989,48.2759,5,4,50,72.9334,75.8621,1,93.3587,87.3563,2,0
36,2,1,4.1118,13.3333,86.6667,4,2,66.6667,96.7105,86.6667,2,100,100,4,0
36,1,0,1.7493,4.5455,68.1818,1,1,50,98.3965,95.4545,2,100,100,5,0
50,1,1,0.7464,1.4815,56.2963,12,13,54.1667,46.5112,27.4074,2,69.5404,52.5926,2,0
59,1,0,1.7494,0.7042,46.4789,11,15,60,48.7562,44.3662,2,75.4523,59.8592,3,0
26,2,0,21.2676,12.5,50,0,2,66.6667,100,100,4,100,100,4,0
28,2,0,3.9748,5.5556,48.6111,6,1,20,83.9638,76.3889,3,98.136,90.2778,3,0
40,1,0,0.0329,0.4785,68.8995,14,12,40,56.1565,37.799,2,72.6554,51.6746,2,0
31,1,0,26.9458,30.1887,56.6038,4,11,73.3333,69.7262,64.1509,1,86.6881,79.2453,2,0
45,1,0,1.1044,6.1728,38.2716,6,5,45.4545,74.1595,70.3704,1,94.9164,90.1235,1,0
67,1,0,2.2436,0.3003,60.0601,22,15,38.4615,43.1542,36.6366,2,67.4474,60.961,2,0
18,2,0,1.9495,3.5714,100,2,0,0,64.6433,32.1429,3,85.4231,60.7143,3,0
42,1,1,0.217,0.813,67.4797,6,6,46.1538,70.9456,49.5935,2,90.1103,77.2358,2,0
54,1,0,0.4582,0.5128,52.8205,18,32,59.2593,58.4402,41.2821,1,74.8449,60,2,0
37,1,0,0.8547,2.1277,66.4894,17,14,51.8519,62.2448,49.4681,1,80.4962,70.2128,1,0
49,2,0,3.3451,2.7027,66.2162,6,1,14.2857,83.2306,79.7297,2,99.2077,98.6486,2,0
58,1,0,5.0365,10.274,56.8493,10,10,52.6316,65.3493,56.8493,1,83.8895,75.3425,1,0
58,1,0,0.2392,1.0309,40.2062,10,5,33.3333,69.5215,50.5155,2,92.512,85.567,2,0
0,3,0,6.051,7.2848,62.9139,6,2,25,98.3305,94.702,1,100,100,1,0
37,1,0,1.5926,0.9259,58.3333,11,10,43.4783,48.1512,51.8519,1,72.483,69.4444,1,0
42,2,0,0.8569,3.5088,38.5965,3,1,14.2857,89.6796,70.1754,2,99.497,98.2456,3,0
47,2,1,5.0621,13.3333,80,6,9,75,66.8781,34.6667,2,81.4169,50.6667,3,0
44,2,0,6.9502,3.2258,69.3548,3,0,0,99.9124,93.5484,4,100,100,5,0
55,1,0,5.9883,7.4074,35.1852,11,6,30,61.1165,43.5185,1,78.7894,68.5185,2,0
55,1,0,15.5238,3.3333,68.3333,7,2,22.2222,73.5614,82.5,3,96.0978,96.6667,3,0
38,1,0,12.6243,2.2876,39.2157,16,9,33.3333,77.0429,41.8301,2,89.0435,73.5294,2,0
23,1,0,8.0972,20,80,0,1,100,100,100,5,100,100,7,0
48,2,1,3.1496,3.1579,51.5789,7,9,47.3684,66.3043,40,2,83.1391,60,2,0
63,1,0,4.8991,7.6923,100,1,0,0,100,100,2,100,100,4,0
41,2,1,1.5223,3.2787,55.7377,4,8,61.5385,86.6155,60.6557,1,94.0202,78.6885,3,0
31,1,0,1.2898,2.1277,57.4468,4,6,54.5455,52.5038,29.7872,1,75.569,48.9362,1,0
40,2,1,15.8075,2.0833,56.25,5,6,66.6667,82.7266,58.3333,3,95.9932,85.4167,3,1
47,2,0,0.1913,1.0482,36.0587,32,32,47.0588,43.7782,37.1069,1,63.7747,51.782,2,0
35,1,0,2.7054,6.8966,93.1034,1,2,100,91.1323,68.9655,2,98.6974,89.6552,4,0
45,1,0,0,0,34.188,8,3,23.0769,72.817,65.812,1,85.2316,82.0513,1,1
46,1,0,30.075,2.7523,61.4679,7,3,37.5,96.56,88.0734,2,99.8797,98.1651,3,0
48,2,1,1.3128,15.3846,53.8462,1,3,75,94.1781,69.2308,3,100,100,3,0
69,1,0,1.4927,4.2945,60.7362,11,12,54.5455,69.1102,57.6687,1,81.1261,71.7791,1,0
52,1,0,4.4371,11.3636,61.3636,5,2,40,95.8225,93.9394,1,100,100,1,1
26,2,0,1.6302,1.0582,71.6931,6,2,33.3333,93.9601,89.9471,1,98.8834,96.2963,1,0
59,2,1,2.1314,3.5556,60.8889,10,8,50,84.7634,79.5556,1,94.6933,87.5556,2,0
50,1,0,30.959,16.6667,23.8095,6,5,50,81.1477,50,1,94.7143,73.8095,2,0
51,2,0,2.4472,2.3529,76.4706,11,5,45.4545,69.2323,72.9412,2,85.7124,81.7647,2,0
26,2,0,14.6371,11.7647,79.4118,1,3,60,85.4116,52.9412,1,96.5904,73.5294,1,0
64,1,0,0.1711,0.7634,35.1145,10,20,62.5,60.8653,54.9618,1,77.3649,68.7023,2,0
57,1,0,4.6152,6.4935,42.2078,7,5,38.4615,87.6768,80.5195,1,98.2978,95.4545,1,0
58,2,0,0.2833,2.2727,40.9091,0,7,63.6364,87.5901,65.9091,2,98.2757,88.6364,2,0
39,2,0,1.6159,2.5862,37.931,8,6,42.8571,80.2119,58.6207,2,93.7219,84.4828,3,0
32,1,0,0.1603,1.3605,75.5102,5,6,46.1538,95.0449,75.5102,2,97.9551,83.6735,2,0
30,1,0,0.0394,1.2048,51.8072,8,10,55.5556,62.3609,39.759,1,82.8591,74.6988,1,0
61,2,1,4.8772,3.5714,85.7143,2,2,66.6667,82.7719,42.8571,2,97.8947,78.5714,4,0
38,1,0,3.2184,7.1429,42.8571,1,5,62.5,77.931,75,2,99.9234,96.4286,2,0
30,1,0,18.1852,12.3563,46.8391,18,30,49.1803,46.1144,37.6437,3,64.3827,50.2874,4,1
54,2,0,0.8763,0.8772,55.2632,6,6,40,68.4278,71.9298,1,83.2474,79.8246,1,0
26,2,0,1.9179,3.2787,39.3443,5,13,68.4211,62.4888,45.9016,1,78.992,68.8525,1,0
41,2,0,2.4272,4.4068,38.3051,8,2,16.6667,84.7047,83.0508,1,94.5622,91.8644,1,0
42,2,0,2.9894,2.3622,53.5433,7,3,33.3333,84.4062,75.5906,1,96.1671,88.9764,1,0
42,2,1,0.1614,0.8811,55.9471,15,8,36.3636,59.4658,46.2555,1,78.3094,68.2819,1,0
47,1,1,0.9076,1.3158,55.7895,30,17,32.0755,39.9601,35.5263,1,52.1759,45.2632,1,0
28,2,0,3.117,7.3171,58.5366,3,3,60,84.0331,58.5366,3,93.5751,73.1707,4,0
61,1,0,1.3219,2.5316,48.1013,5,3,42.8571,85.8495,60.7595,3,98.648,91.1392,3,0
51,1,0,0.7802,1.1364,71.5909,8,1,14.2857,94.86,82.9545,3,99.7552,97.7273,3,0
22,2,0,20.4418,3.7037,88.8889,2,1,50,96.3534,77.7778,1,99.7896,96.2963,4,0
36,1,0,0.7796,2.5,37.5,3,8,72.7273,83.0042,70,1,95.9979,85,2,0
44,2,0,2.517,3.8462,59.6154,3,5,62.5,83.0953,71.1538,2,92.2706,78.8462,2,0
0,1,0,1.2788,2.4691,40.7407,8,9,52.9412,63.7294,43.2099,1,89.9326,86.4198,1,0
24,2,0,1.0409,3.3898,76.2712,2,2,33.3333,78.2652,57.6271,2,92.1933,67.7966,2,0
21,1,0,0.5587,1.1364,76.1364,3,2,66.6667,94.0875,82.9545,2,98.6499,95.4545,2,0
56,1,0,3.8228,6.7708,28.125,8,12,50,67.4631,56.7708,2,88.7409,75.5208,3,0
51,2,0,0.6219,1.5038,56.391,10,12,57.1429,66.7672,36.8421,1,86.2339,72.1805,2,0
34,2,0,1.2583,3.3333,43.3333,3,4,66.6667,97.071,80,2,99.7937,96.6667,3,0
47,2,0,0.3151,0.9346,42.9907,7,2,20,71.8208,54.2056,2,95.1159,85.0467,3,0
38,1,0,1.7787,6.8627,36.2745,4,4,33.3333,81.7806,61.7647,2,94.2506,85.2941,3,0
33,1,0,10.8202,13.0435,60,5,7,58.3333,77.36,75.6522,1,92.575,87.8261,1,0
53,1,1,1.1021,2.6699,37.1359,23,29,51.7857,56.0752,49.7573,1,69.9713,65.2913,1,0
24,1,0,1.4663,2.5641,64.1026,4,4,57.1429,83.5777,79.4872,1,97.478,92.3077,3,0
58,1,0,4.3879,9.0909,55.6818,25,12,37.5,53.8886,26.1364,2,68.9656,42.0455,2,0
52,1,0,0.7486,1.0204,38.3673,28,28,41.791,65.5085,52.449,1,75.8064,61.6327,1,0
33,2,1,0.7553,1.7241,48.8506,3,10,71.4286,81.7976,71.2644,2,90.5373,77.0115,3,0
38,2,1,0.9484,1.0417,51.0417,21,19,44.186,51.1945,34.6354,2,70.2683,61.9792,2,0
43,1,0,1.4911,2.1277,48.9362,2,2,40,97.4766,91.4894,1,100,100,4,0
26,2,0,6.3729,10.1563,28.9063,5,10,66.6667,91.9778,82.0313,2,97.4799,90.625,3,0
19,1,0,78.2009,38.4615,84.6154,1,2,66.6667,93.5031,50,2,98.0248,76.9231,3,0
52,1,0,1.0425,5,56.25,5,3,42.8571,97.6647,96.25,3,100,100,3,0
50,1,1,4.8576,5.6604,58.4906,15,8,34.7826,55.4934,45.283,1,78.7809,64.1509,1,0
49,1,0,3.8234,2.0619,40.2062,6,12,54.5455,85.2008,75.2577,2,92.5155,77.8351,2,0
40,2,0,21.9428,10.6061,46.9697,3,11,61.1111,60.7066,34.8485,1,82.5731,53.0303,1,0
33,2,0,1.0335,5,75,1,3,75,86.1513,40,3,95.4113,70,5,0
49,1,0,0.2672,4.4444,64.4444,5,5,62.5,89.986,55.5556,3,98.3458,84.4444,4,0
25,2,0,0.4549,1.1905,41.6667,2,4,57.1429,84.4619,65.4762,3,90.9361,76.1905,4,0
40,1,0,1.2346,2.381,64.2857,4,4,50,79.1446,57.1429,2,90.873,71.4286,2,0
25,2,0,9.5694,8.3333,91.6667,0,1,100,60.7656,41.6667,2,92.3445,83.3333,3,0
57,1,0,0.7898,1.9608,45.098,5,1,12.5,82.2867,37.2549,1,96.3159,84.3137,1,0
23,1,0,3.7106,13.0435,30.4348,3,8,66.6667,97.7721,81.1594,3,99.3402,89.8551,3,0
46,2,0,1.3575,8.046,35.6322,5,2,25,90.3972,72.4138,2,100,100,2,0
56,1,0,8.8963,1.9231,44.2308,5,4,50,93.7532,65.3846,2,99.7503,96.1538,2,0
40,2,1,0.5288,0.8333,38.3333,10,5,33.3333,81.5003,81.25,3,94.9621,90.4167,3,0
32,2,0,1.8691,1.3986,46.8531,10,10,43.4783,49.5816,38.4615,1,75.857,74.8252,2,0
60,1,0,10.0346,6.8376,30.7692,8,9,47.3684,73.6808,70.0855,1,87.2405,86.3248,1,0
29,1,0,3.5528,3.5714,89.2857,1,0,0,93.7304,78.5714,2,99.373,96.4286,3,0
42,1,0,1.2762,4.918,59.0164,4,5,50,71.9395,49.1803,1,89.9795,68.8525,1,0
57,2,0,1.8385,1.3986,42.3077,15,7,26.9231,48.6165,52.0979,1,71.6162,67.8322,2,0
22,1,1,2.4733,1.6949,72.8814,9,4,44.4444,67.7186,44.0678,1,89.2537,74.5763,1,0
30,1,0,6.1967,8.1081,64.8649,1,9,90,61.4554,29.7297,2,76.6913,43.2432,3,0
52,1,0,0.7265,0.7246,72.4638,8,6,46.1538,65.9902,62.3188,1,86.7719,78.2609,1,0
29,1,0,0.6198,0.9901,53.4653,10,9,45,54.0863,47.5248,2,76.8365,66.3366,2,0
49,2,0,6.1771,4.9587,68.595,3,3,30,89.1396,77.686,4,95.799,88.4298,4,0
29,1,0,4.2189,0.5618,52.2472,14,13,48.1481,73.2095,42.6966,1,88.1151,72.4719,1,0
26,2,1,2.3443,10,63.3333,2,1,25,81.6117,66.6667,4,99.6703,96.6667,5,0
47,1,0,5.8641,3.3708,51.6854,8,13,68.4211,60.4806,32.5843,2,83.891,68.5393,2,0
17,1,0,0.3726,1.7699,55.7522,5,0,0,88.1861,82.3009,2,99.859,99.115,3,0
51,2,0,1.0864,1.083,48.0144,12,34,72.3404,57.8144,51.9856,1,73.2727,72.2022,1,0
32,2,1,0.9165,1.6667,42.5,4,7,50,81.2385,79.1667,2,91.1495,86.6667,4,0
50,1,0,0.6715,5,35,2,6,75,80.7194,30,1,96.5468,85,2,0
37,2,0,0.6746,3.3333,36.6667,2,5,55.5556,96.6819,70,2,99.4348,90,3,0
34,1,0,0.3772,1.0101,50.5051,3,13,81.25,64.1462,67.6768,2,82.6054,73.7374,3,0
64,2,0,2.4096,2.6316,97.3684,3,1,100,85.4581,65.7895,1,98.2348,92.1053,2,0
0,2,0,0.4891,1.5873,74.6032,4,8,72.7273,68.3859,53.9683,1,89.3731,65.0794,1,0
58,1,0,10.3738,25.4545,45.4545,5,6,54.5455,67.0481,80,2,94.7368,96.3636,3,0
57,1,0,0.6773,1.1364,56.8182,3,9,75,76.7639,65.9091,1,89.4262,78.4091,1,0
39,1,0,0,0,53.5714,5,4,44.4444,93.9772,89.2857,1,100,100,2,1
59,2,0,0.5047,0.4237,52.5424,11,4,19.0476,66.7104,51.2712,1,81.189,66.5254,1,0
47,2,1,16.6754,2.6042,43.2292,8,6,37.5,86.6754,74.4792,2,96.1344,86.4583,2,0
27,2,0,3.1354,5.9701,67.1642,4,5,55.5556,86.6291,77.6119,1,97.3125,92.5373,1,0
44,2,1,2.9724,7.1429,67.8571,0,6,85.7143,56.2633,25,1,81.5994,50,1,0
34,2,0,3.8049,15.1515,39.3939,3,1,14.2857,74.1612,57.5758,4,97.129,84.8485,4,0
46,2,1,0.008,3.3333,40,1,3,50,96.8319,43.3333,2,100,100,5,0
60,1,0,0.452,1.3889,48.6111,8,6,60,83.4804,66.6667,2,97.5678,84.7222,2,0
